소속사,그룹,연예인 이름,사건 날짜,사건 내용
키이스트,,구하라,2020년 12월 14일,"2020년 12월 14일 123 9ld9c 라는 내용의 의문의 글이 구하라 트위터 계정에 올라왔다. 구하라는 사망했기 때문에 해킹이 강하게 의심되는데, 아직까지 정확한 것은 밝혀지지 않았다."
키이스트,,구하라,2021년 1월 13일,"2021년 1월 13일, 성인 악성 스팸글이 구하라의 공식계정에 올라오면서 해킹 당했음이 사실로 드러났다. # 해당 게시글은 내려갔으며, 아직까지 트위터의 대응에 대해 공식 발표는 없었다."
키이스트,,구하라,"2018년
9월 13일","2018년 9월 13일 발생한 구하라 의 남자친구 최종범 과의 불화와 이후 진행된 서로간의 공방. 처음에는 최 씨의 우선적인 신고와 이후 조선일보와의 인터뷰로 인해 구 씨의 일방 폭행으로만 알려져 있었으나 이후 구 씨의 디스패치 인터뷰를 통해 쌍방폭행으로 보이는 증거들이 제시되었다. 이후 구 씨가 합의 를 원한다는 의사를 밝히면서 서로 화해하는 듯 싶었으나 며칠 뒤에 구 씨가 최 씨에게 강요, 협박, 성폭력에 대한 혐의로 고소하면서 사건은 새 국면을 맞았다. 그러면서 고소한 이유를 디스패치를 통해 알리면서 최 씨가 구 씨에게 성관계 영상을 유포하겠다고 협박한 혐의를 받고 있었음이 알려지게 되었다. 그로 인해 사건의 중점이 상호간의 폭행에 대한 시시비비가 아니라 구 씨에 대한 최 씨의 협박으로 이동했다. 최 씨가 구 씨에게 성관계 영상을 보낸 시각을 기준으로 그 앞 뒤의 정황을 두고 양 측의 사실관계에 대한 치열한 논쟁 이 언론을 통해 이어지기 시작했다. 이 영상을 보낸 행위가 유포 협박으로 인정될지는 곧 이루어질 경찰의 대질심문을 통한 조사, 그리고 서로간의 고소를 취하하지 않을 경우 향후 재판에서 최종적으로 가려지게 될 것이었다. 우선 구 씨는 폭행 사건과 관련해 상해 혐의를 검토 중 이던 것으로 알려졌으며 최 씨의 성폭력범죄의 처벌 등에 관한 특례법 에 대한 혐의에 대해서는 아직 사실관계를 확인 중이라고 전해졌다. 사건이 공론화되면서 강남경찰서는 여러 부서가 포함된 전담팀을 발족해 본격적인 수사에 들어갔다. 우선 경찰은 1차 분석 결과 논란이 된 동영상이 '제3자 유포'되지 않은 것으로 결론 내렸다고 알려졌다."
키이스트,,구하라,2018년 9월 13일,"2018년 9월 13일 오전 0시 30분쯤 강남구 논현동 소재 빌라에서 구하라가 전 남자친구 최종범을 폭행했다는 신고를 접수했다고 밝혔다. 최 씨는 청담동 헤어디자이너로 알려졌으며 자신이 구 씨에게 결별을 요구하자 구 씨가 격분해 자신을 폭행한 것이라고 주장 했다. 이에 대해 소속사는 확인 중이라고 했다. 즉 소속사에게 입장을 밝힌 채 열애 중이었다고 확인된 셈이다. 최 씨가 구 씨에게 폭행을 당한 정도에 대해 경찰 관계자는 ""칼을 비롯한 흉기 등은 없었고 신체 다툼이 있었던 상황으로 보인다. 할퀴거나 밀친 정도, 팔을 잡고 비트는 정도.""라고 말했다. 구 씨는 경찰에게 쌍방 폭행이라고 말했다 고 한다. 이렇게 경찰에서 전달받은 내용만으로 언론이 이 사건을 다룰 때 사건의 직접적인 당사자들 중 최 씨가 조선일보와의 인터뷰 를 통해 언론에 먼저 입을 열었다."
키이스트,,구하라,2018년 9월 15일,"2018년 9월 15일에 인터뷰한 이 기사에 따르면 최 씨의 얼굴에는 긁힌 것으로 보이는 3cm 이상의 상처 3개로 오른쪽 이마에서 눈으로 내려오는 상처 자국은 4cm, 오른쪽 눈썹 아래 아래 상처는 5cm가 넘어 보였고 코 옆 뺨에도 3cm 이상의 상처가 있다고 한다. 최 씨는 자신은 쌍방폭행이 아니며 자신은 태어나서 그 어떤 누구에게도 주먹을 휘두른 적이 없고 더군다나 여자에게는 그런 적이 없다고 했으며 구 씨가 멍이 들었다면 자신을 폭행하는 구 씨를 진정시키기 위해 신체적 접촉이 있었을 뿐 직접적인 자신의 주먹이나 다른 폭력에 의한 것은 아니라고 말했고 일부 언론의 경찰의 연락을 받지 않고 잠적했다는 보도에 대해서는 아직까지 충격이 크기 때문이라면서 일부 언론 보도의 댓글창에에 ‘구하라 같으면 맞으면서 살아라’ 등등 악성 댓글이 실리고 쌍방폭행이라는 주장이 나오는 것을 보면서 충격을 받았다고 했다."
키이스트,,구하라,2018년 9월 14일,"2018년 9월 14일 오후 조선일보 기자와의 통화에서 ""아직까지 구하라에게 직접적인 이야기를 듣지 못했다.""고 밝혔다. 한 언론에서는 최 씨가 현재 병원에 입원해 치료 중이라고 전했고 정확한 경찰 조사를 받기 위해 지정대리인을 선임했다고 보도했다. 구 씨는 최 씨와의 사이에서 벌어진 일로 인해 몸이 다쳐 병원 치료를 받고 있다고 전해졌다. 소속사도 개인 문제라 답하기 힘들지만 가족을 통해 입원했다고 확인했다고 한다. 본인도 그날의 사건으로 인해 혼란스러운 상태라 소속사나 가까운 지인들에게도 말하기 힘든 상황인 것으로 보인다고 설명했고 구 씨가 심적으로나 육체적으로나 많이 힘든 상황이라고 짐작케 했다. 추후 계획에 대해서는 ""회복 후 경찰 조사에 임할 예정이고, 경찰 조사는 법정대리인과 진행하게 될 것 같다.""고 전했다."
키이스트,,구하라,2018년 9월 17일,"2018년 9월 17일 오전 구하라도 디스패치 인터뷰 를 통해 당시의 상황에 대해 설명 했다. 최 씨는 분명 ""때린 적 없다.""고 주장했으나 해당 기사에서 공개된 구하라의 주장과 같이 있었던 지인의 증언, 폭행으로 입은 상처로 추측되는 사진들, 구 씨의 산부인과, 정형외과 진단서는 최 씨의 주장과 완전히 상반되며 산부인과 진단서에는 자궁 및 질 출혈, 즉 하혈을 했다는 주장이 담긴 기록이 있다. 그러나 폭행 피해를 당했다며 공개한 최 씨의 상처부위(얼굴)에 비해 구 씨가 공개한 폭행 피해 사진의 멍든 부위가 팔꿈치, 무릎, 발등이라는 점에서 과연 이 상처가 정말 최씨의 폭행으로 인해 생긴 상처인지, 아니면 최 씨를 폭행하다가 생긴 상처인지에 대해 논란이 일었다. 이와는 별개로 정형외과 진단서에 적혀 있는 안면 하악부 부종 및 압통 저작 곤란을 보아 공개되지 않은 구하라의 얼굴 상태도 염려하는 의견도 존재했다. 당시까지 두 사람의 피해와 주장이 모두 맞다면 쌍방폭행으로 갈 가능성이 높았다. 디스패치 기사가 나오자 최종범은 9월 17일 오후에 조선일보와의 인터뷰 를 통해 구하라의 주장을 재반박 했다. 디스패치에 사건 제보 이메일을 보냈다는 점은 시인했지만 이후 실제로 디스패치에 어떤 내용도 제보하지 않았으며 디스패치에서 온 연락은 모두 무시했다고 말했다. 다만 해명 중 앞뒤가 맞지 않는 내용도 보였는데 경찰에 구하라의 이름을 밝히지 않고 폭행당했다고 신고했다고 하지만 신원이 불분명한 상대에게 맞았다면 경찰에서도 인상착의만을 묻지만 여자친구에게 맞았다고 신고하면 경찰에서 그 여자친구가 누구인지 신원을 정확하게 확인하게 된다. 즉 애초에 신고할 때부터 구하라가 때렸다고 진술을 했다는 뜻이다. 애초에 구 씨가 최 씨에 대한 폭행 혐의로 기사화된 것이 경찰 신고 때문이었다는 점을 감안하면 앞뒤가 맞지 않는다. 인터뷰를 통해 재반박한 후 최종범은 17일 오후 9시경 고소인 자격으로 경찰서에 출석 했다. 자신의 한국산 흰색 SUV 차량을 타고 변호인과 함께 서울 강남경찰서에 도착했는데 검은색 티셔츠와 트레이닝복 바지를 입고 검은색 모자를 눌러 쓴 차림이었다. 양쪽 눈 위와 눈 아래 상처를 병원용 반창고로 가리고 마스크를 착용했다."
키이스트,,구하라,2018년 9월 13일,"2018년 9월 13일 새벽 폭행 사건 발생 이후 자신의 고향인 경상북도 구미시 로 돌아와 한 종합병원에 입원해 있었는데 ""갑자기 경찰조사를 받기로 결정한 계기가 무엇이냐?""는 기자들의 질문에 ""디스패치(인터넷 매체)에서 보도된 내용이 사실이 아니고 산부인과 진단서에 대한 내용을 바로잡으려고 출석하게 됐다.""고 말한 뒤 뒤이은 다른 질문에는 답하지 않은 채 경찰서 안으로 들어갔다."
키이스트,,구하라,2018년 9월 18일,"2018년 9월 18일 새벽 1시에 ""가장 가깝고 좋았던 사람과 틀어지니까 속상했다.""며 ""억울하기보다 사실이 아닌 부분들을 사실로 바꿔야 되니까 그런 부분들이 아쉽다.""고 토로했다."
키이스트,,구하라,2018년 9월 18일,"2018년 9월 18일 오후 3시 경에 최종범에 이어서 강남경찰서에 출석할 예정이었다. 쟁점은 최종범도 구 씨를 폭행했느냐인데 최 씨 측은 구 씨 측 주장에 대해 모순점을 짚어내면서 구체적인 반박을 하는 것이 아니라 이미 구 씨도 인정한 본인의 폭행 피해만 강조했지만 일단 구 씨는 본인의 폭행 사실에 대해서는 인정했다. 이와는 별개로 구 씨는 사실관계가 명확히 정리되지도 않은 상황에서 언론의 선정적인 보도와 마녀사냥식 여론몰이로 피해를 입기도 했다. 예를 들어 엠엘비파크 같은 [[남초 커뮤니티]에서는 구 씨의 몸에 난 상처가 최씨를 구타하다가 발생한 건데 이것을 최 씨가 자기를 폭행해 생긴 상처로 거짓 주장을 펼친다는 식으로 몰아갔다. 이렇듯 사실 여부를 떠나 구하라로선 이미지에 큰 타격을 입을 수밖에 없었다. 구하라는 9월 18일 오후 3시에 강남경찰서에 출두 했다. 폭행 혐의에 대해 5시간 동안 조사를 받은 후에는 팬들과 전 남자친구 등에게 사과를 하고 싶다 고 입장을 밝혔다. 구 씨는 이데일리와의 인터뷰 에서 “먼저 며칠 간 소동으로 팬과 대중에게 심려를 끼친 점, 깊은 사과의 말씀드립니다.”라며 “이제, 걷잡을 수 없이 커져버린 이 소동을 끝내고자 합니다.”라고 말하며 구 씨 측에서 합의할 수도 있다는 입장을 발표했지만 합의 의사를 발표하며 사건을 마무리하려고 했으면서도 다음날인 9월 19일에 디스패치를 통해 사건 당일의 엘리베이터와 주차장 CCTV 영상 을 공개했다. 이 영상에서 최종범으로 보이는 한 남자가 (금연구역인) 엘리베이터 안에서 담배를 피우는 모습을 보여 폭행 여부와는 별개로 많은 질타를 받았다. 이 영상 공개에 대해 최 씨 측 변호사는 ""앞에서는 합의를 한다고 했으면서도 뒤에서는 의뢰인에게 해가 되는 영상을 공개하는 것은 무슨 의도냐""라고 반발했다."
키이스트,,구하라,2018년 10월 4일,"2018년 10월 4일 디스패치가 최종범에게서 받은 제보 이메일 등을 기준으로 사건 타임라인 을 정리했는데 기사에서는 최종범은 구하라에게 성관계 영상을 카카오톡으로 두 차례 전송했으며 이를 빌미로 구하라를 협박했다 는 것과 구하라가 무릎을 꿇고 있는 모습이 담긴 빌라의 CCTV 캡처본 등이 공개되었다. 구하라는 ''남자친구 휴대폰에서 해당 영상을 발견했습니다. 분명히 지웠는데. 무서웠습니다. 디스패치에 제보했을까. 친구들과 공유했을까. 연예인 인생은? 여자로서의 삶은… 복잡했습니다.""라고 기사를 통해 당시의 심경을 밝혔다. 기사에는 합의 촬영인지, 아니면 불법 촬영 인지에 대한 직접적인 언급은 없다. 최종범 측은 동영상을 빌미로 협박하지 않았으며 애초에 그 영상의 존재는 언론에 제보할 의도가 없었다 고 해명 했다. 성관계 동영상이 불법 촬영이냐에 대한 논란 에 대해서는 ""구하라가 동영상을 먼저 찍자고 제안했으며 촬영한 사람도 구 씨."" 라며 "" 서로 합의된 촬영 이다. 이는 해당 영상을 통해 바로 증명 가능한 사실"" 이라고 했다. CCTV에서 구 씨가 무릎을 꿇고 있었을 때 구 씨는 영상을 유포하지 말아달라고 사정한 적이 없었고 애초에 그 순간에 나눈 대화에서 동영상에 관한 이야기는 없었다고 했으며 ""연예인인 구 씨의 명예가 중요하다면 헤어 아티스트인 내 명예도 소중하다."" 며 그 영상이 유포되거나 공개되면 구 씨 뿐만 아니라 나름 얼굴이 알려진 자신의 사회생활도 어려워질 텐데 왜 영상을 유포하려고 하겠냐며 반문했다. 이후 최씨 변호사 측이 해명 한 바에 따르면 ""결별 이후 관계를 정리하는 과정에서 이 영상을 하나의 추억으로 간직하기 위해서 구하라에게 보냈다.""는 입장을 내놓았으며 최 씨의 발언에 의하면 ""여기 네 동영상을 줄 테니 네가 알아서 처리해라""라는 의미였다고 하지만 상호 간의 싸움이 있었고 감정적·육체적인 갈등이 있었던 시점에서 취한 행동이 그런 의미를 가지고 있으리라고는 상상하기 힘들다. 설사 최 씨가 정말로 그런 뜻을 가지고 있었다고 해도 구 씨가 그런 의미로 받아들였을 가능성은 거의 없다. 그리고 협박죄는 묵시적으로 해악을 보여주는 것만으로도 성립이 가능 하기 때문에 앞뒤 정황을 통해 판단했을 때 결국 최 씨의 주장이 받아들여지지 않는다면 영상을 유포하겠다는 직접적인 협박 메세지가 없어도 협박죄가 인정될 가능성이 크다. 일단 위의 인터뷰를 통해 영상을 보낸 사실 자체는 모두 시인하는 태도를 취했다. 실제로 영상을 유포하지는 않았지만 성관계 동영상을 유포하겠다는 ""협박""으로 인해 꼴마초 성향으로 보이는 극소수 최종범 지지자들을 제외하면 최종범에 대한 우호적인 여론은 완전히 끝장나 버렸다. 근래 사회의 가장 큰 의제 중 하나인 것은 물론이고 법적인 면에서도 10월 초 검찰 측에서 악의적인 성관계 동영상 유포나 불법 촬영(몰카) 관련 처벌을 강하게 하겠다고 선언한 직후에 터진 이슈라 사건의 추이가 더욱 주목되었다. 서울강남경찰서에서 전 남자친구 최종범측에 대해 10월 2일 긴급 압수수색 을 했다는 사실도 뒤늦게 알려졌다. 10월 4일 기준으로 휴대전화와 USB까지 압수하여 분석에 들어갔다. 1심 판결에서 최종범의 당시 성관계 영상 불법 촬영 여부는 무죄지만 최종범 본인이 구하라와 헤어지는 과정에서 폭행해 상해를 입혔고 구하라 본인에게 ""성관계 동영상을 제보해 연예인으로서 생명을 끊겠다고 협박"" 했다고 결론내렸다."
키이스트,,구하라,2018년 10월 5일,"2018년 10월 5일 구 씨 측 변호를 맡은 법무법인 세종에서는 ""본 법무법인은 구하라씨의 대리인으로서 말씀드립니다. 최 씨 측의 최근 언론 인터뷰는 영상의 유포를 빌미로 한 협박 및 강요 영상 유포 시도라는 이 사건의 본질을 흐리는 것으로서 2차 가해입니다. 최종범 측에 2차 가해 행위 중단할 것을 엄중히 경고합니다"" 라는 공식 입장을 언론에 전달 하였다. 반면 최 씨와 최 씨의 변호사는 구 씨의 디지털 성범죄에 관한 디스패치 기사 보도 이후부터 태도를 바꾸어 언론의 인터뷰에 보다 적극적으로 응했다. 최 씨와 최 씨의 변호사 모두 각각 10월 7일에 언론 인터뷰에 응했는데 최 씨는 당시 동영상을 보내지 않았으면 하는 생각을 하곤 한다 고 말했다. # 본인이 찍은 것도 아니니 별 문제가 없을 거라고 생각하면서 단순하게 영상을 전송했는데 그 행위의 의미가 이렇게 까지 커질 줄 몰랐다고 하였다. 최 씨 측 변호사도 인터뷰를 통해 영상을 이용한 협박 의도는 없었으며 당시 최 씨가 디스패치에 사진과 동영상에 대해 언급할 때 그 동영상이 구 씨와의 성관계 영상이라는 것을 언급한 적이 없는데 오히려 성관계 영상의 존재를 언론에 유출한 것은 구 씨 본인이라며 동영상과 관련해서 최 씨가 피해자 라고 주장했다. # 결국 최 씨 측 변호를 맡은 법무법인 청 곽준호 변호사는 10월 5일 발표한 법무법인 세종의 공식 입장에 반발하면서 7일에 한 언론 인터뷰를 바탕으로 10월 8일 법무법인 청을 통해 "" 최OO씨의 변호인으로서 구하라씨 측의 최OO씨에 대한 가해 행위 중단을 엄중히 경고 하는 바입니다. ""라는 공식 입장을 발표 했다. 이 발표문에서 법무법인 청은 법무법인 세종이 '영상의 유포를 빌미로 한 협박 및 강요 영상 유포 시도라는 이 사건의 본질을 흐리는 것'이라고 주장하며 고소와 압수수색만 진행되어 최 씨의 범죄 혐의에 대한 어떠한 특정조차 되지 않은 수사 초기 단계에서 '영상의 유포를 빌미로 한 협박 및 강요 영상 유포시도가 이 사건의 본질'이라고 규정하며 이를 지켜보는 대중들을 호도하고 있다 고 맞섰다. 구 씨 측은 자신들의 주장만을 일방적으로 언론을 통해 폭로하면서도 최 씨가 사실과 다른 부분을 해명하고자 하면 '2차 가해'라고 표현하면서 폭행 피해자인 최 씨에 대해 '입을 다물라'라는 식의 '강압적인 경고'를 했기 때문에 당시까지의 상황을 사실대로 아래와 같이 정리한다며 그동안 공개하지 않았던 구 씨와의 정황을 추가적으로 공개하면서 구 씨 측 주장을 하나씩 반박했다. 따라서 논쟁에 대한 상황을 정리하자면 구하라측은 쌍방폭행을 주장할 때 최종범측은 쌍방폭행으로 몰아가지 말라며 일방 폭행이라고 주장했다. 그리고 구 씨 측이 성관계 동영상 유포 협박에 대한 새로운 혐의를 언론에 발표했을 때 최 씨 측은 경찰에서 그 어떠한 혐의점에 대해서도 발표하지 않은 상황에서 정황을 짜집기해 언론에 발표해 버리면서 여론에 리벤지 포르노라는 프레임을 씌우고 있다고 반발했다. 한편, 구하라의 동거인이자 사건 당시 현장에 있었다는 A씨와 최종범은 10월 9일 SBS 본격연예 한밤 에 출연하여 당시의 상황에 대한 인터뷰를 하였다. 이 인터뷰에서 구하라가 지웠다고 주장하는 영상이 어떻게 남아 있었냐는 질문에 해당 영상은 보안 차원에서 개인 sns에 백업해 둔 게 남아있었던 것 이라고 해명하였다. 그는 관계정리 개념에서 동영상을 보냈다고 주장했지만 물건을 돌려준다는 개념을 동영상 파일에 적용하기엔 설득력이 전혀 없어 네티즌들의 조롱거리로 전락해 버렸다. 10월 10일 YTN 김호성의 출발 새 아침 에서는 김태현 변호사, 백기종 前 수서경찰서 강력계 팀장, 이호선 심리상담 전문가 (숭실사이버대학교 교수)와 함께 당시까지의 정황을 바탕으로 앞으로의 법적 공방 과정에 대해 예측하고 리벤지 포르노 라고 불리는 디지털 성범죄의 심각성에 대해 이야기하는 시간을 가졌다. # 이 토론에서 김태현 변호사는 정황을 볼 때 최종범 씨에게 성폭력 특례법 을 적용하기는 어렵지만 그 상황에서 최소한 피해자인 구하라 씨가 느끼기에는 공포심을 느꼈을 가능성이 충분하다 고 보면서 협박죄 는 인정될 것으로 예측 했다. 만약 구 씨 측에서 합의를 해 주지 않는다면 검찰에서 구속영장 을 청구할 것이라고 내다보았다. 4. 수사 및 기소"
키이스트,,구하라,2018년 10월 19일,"2018년 10월 19일 검찰에 최종범에 대한 구속영장 신청을 함에 따라 22일 서울중앙지검이 법원에 구속영장청구를 했다. 혐의는 협박, 상해, 강요다. # 그러나 서울중앙지법 이언학 영장전담 부장판사는 제3자 유출 정황이 없어 구속사유가 없다는 이유로 영장청구를 기각했다. # 이에 따라 재판은 불구속 상태로 진행되었다."
키이스트,,구하라,2019년 1월 30일,"2019년 1월 30일 서울중앙지검 여성아동범죄조사부(부장검사 박은정)는 최종범을 성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영), 상해, 협박 등 혐의로 불구속 기소했고 쌍방폭행 혐의로 조사를 받은 구하라에게는 기소유예 처분을 내렸다. 검찰은 최종범이 한 언론매체에 ‘구하라에 대한 사진과 동영상을 보내겠다’고 연락했지만 실제로는 사진이나 동영상을 전송하지 않은 것을 확인했다. 이에 검찰은 성폭력 처벌법상 영상 유포 혐의는 ‘혐의없음’으로 처분했다. 최종범은 검찰 조사 과정에서 혐의 대부분을 부인했지만 검찰은 폐쇄회로(CCTV) 영상 등 증거를 근거로 혐의가 입증된다고 판단해 불구속 기소를 결정했다. 검찰은 구하라에 대해서는 다툼 과정에서 최종범의 얼굴을 할퀴어 상처를 낸 사실은 인정되지만 최종범이 먼저 심한 욕설을 하고 폭행을 가한 점, 최종범으로부터 동영상 유포 협박을 받아 정신적 고통을 받은 점 등을 고려해 기소유예 처분을 내렸다. 여기서 부연 설명을 하자면, 기소유예 항목을 읽어 본다면 알겠지만,이는 잘못하지 않았다는 것이 아니다. 물론 무죄추정의 원칙 에 따라 범죄자로 취급하는 건 엄연히 위법이기에 하지 않는 것일 뿐, 엄연히 검사 단계에서 잘못이 인정된 것이지만, 각종 사정을 인정해 주며 공소 제기만 최소 5년, 최장 10년간 유예해 주되 그 기간 동안 사고를 친다면 기소유예는 자동적으로 취소되고 같이 공소가 제기된다는 것이다. 즉 구하라 또한 잘못이 있다고 인정된 케이스지만, 검사가 선처해 준 것이다. 공소 제기할 정도까지 안 되었으면 무혐의 처분을 했을 것이며 이 둘은 엄연히 다르다. 그렇다고 이런 사람들을 범죄자로 취급하면 안 된다. 앞서 말했듯 공소가 제기될 시 무죄가 나올 수도 있기 때문이다. 5. 최종범에 대한 재판 구하라는 기소유예처분으로 끝났으므로 최종범에 대한 재판만 진행되었다."
키이스트,,구하라,2019년 8월 29일,"2019년 8월 29일 1심 재판부(부장판사 오덕식 )는 상해, 협박, 재물 손괴, 강요, 성폭력 처벌 등에 관한 특례법위반(카메라 이용) 5가지 공소 중 성폭력 특례법을 제외한 4가지를 유죄로 인정하여 징역 1년 6월 집행유예 3년이 선고 되었다. 사건번호는 '서울중앙지방법원 2019. 8. 29. 선고 2019고단547 판결'이다. 몰카로 알려졌던 성관계 불법 촬영 건은 구하라의 몸을 찍은 것이 구하라의 의사에 반하여 찍은 것이 아니고 성관계 영상은 구하라 본인이 직접 피고인(최종범)의 휴대폰을 가지고 찍은 것이며 후에 구하라가 성관계 영상을 스스로 삭제하는 과정에서도 몸을 찍은 사진 6장은 지우지 않았기 때문에 피해자의 의사에 반해 몰래 사진을 찍었다 볼 수 없다고 판단하여 성폭력 특례법 위반에 대해선 무죄 선고되었다고 한다. # 구씨의 성관계 동영상을 최씨가 유포하겠다고 협박한 부분은 현행법으로는 성폭력처벌특별법상의 카메라이용 촬영물 유포죄 미수 혐의를 적용할 수도 있지만 행위 당시 법으로는 처벌할 수 없었기 때문에 죄형법정주의 의 원칙상 협박죄로 인정됐다. 이후 최종범은 항소하였고 2심을 진행했다. 1심에서 4개 혐의에 대하여 유죄 판결이 났음에도 불구하고 트위터에서는 무죄 판결이 났다는 루머가 퍼졌다. 애초에 무죄 판결이었으면 최종범이 항소할 이유가 없다. 판결에 대한 비판 기사도 이어졌다. # 비판 논점은 크게 두 가지였다. 1) 고인의 뒷모습 사진 6장에 대해선 명시적 동의가 없었음에도 의사에 반하여 찍은 것이 아니라고 판단한 점. 하지만 법원은 촬영 소리를 듣고도 구씨가 이를 제지하지 않은 점, 사진을 발견하고도 지우지 않은 점 등을 고려하여 묵시적 동의를 한 걸로 보았다. 1심 판결문을 읽어보면 이 외에 다른 사정들도 고려되었다. 2) 실형 선고가 아닌 집행유예를 선고받았다는 점. 몰카 범죄의 경우 집행유예 41%, 벌금형 48%, 징역형 8.0%(2018년 기준)이다. 이후에도 오덕식 판사 개인에 대해 트위터 등지에서 비판하는 목소리가 나왔다. 한편 성관계 동영상 유포 협박 혐의를 받기 전까지는 최종범이 피해자라며 그를 옹호하는 주장도 제기되었으나 뜨거운 논란이 된 유포 협박 혐의가 인정된다면서 명백한 가해자가 된 것이라고 할 수 있다."
키이스트,,구하라,2019년 11월 24일,"2019년 11월 24일에 구하라가 사망 하면서 최종범도 다시 실검에 오르는 등 이 사태도 재점화되었다. 결국 최종범은 자신의 SNS를 비공개 전환했으며 자신이 운영하던 미용실도 폐업했고 당시 최종범 살인범 관련 댓글도 종종 달렸지만 일반인들의 법 감정( 국민정서법 )상 살인이라고 주장한 것일 뿐, 최종범이 살인 혐의로 수사를 받거나 기소된 것은 전혀 없다."
키이스트,,구하라,2020년 7월 2일,2020년 7월 2일 열린 항소심 선고공판에서 법원은 최종범에 대해 징역 1년의 실형을 선고함과 동시에 도주의 우려를 들어 최종범을 법정 구속하였다. # 하지만 최씨는 이에 불복하여 상고장을 제출했다.
키이스트,,구하라,2020년 10월 15일,"2020년 10월 15일 징역 1년이 확정되었다. 대법원 판례속보 , BBC 한국판의 보도 결국 교도소에서 복역하게 되었다. 출소는 2021년 7월이었다. 최종범이 대한민국의 일반 범죄자 들처럼 조용히 잊혀지면서 살아가는 것은 불가능할 것으로 보인다. 구하라와 좋은 연인이었던 시절 마이 매드 뷰티 다이어리에 구하라와 함께 출연하여 화제가 되었으며 특히 구하라가 생전에 한류스타였던 관계로 최종범도 연인이었던 구하라의 유명세로 인해 국제적으로 유명해졌기 때문이다. 더군다나 아예 유죄 판결 자체를 안 받았다면 모를까 짧게나마 교도소 생활을 하게 되었다는 점에서 빼도박도 못하는 범죄자로 낙인찍혔다. 그로 인해 앞으로는 어딜 가든 '구하라 자살하게 만든 놈'이라는 꼬리표가 붙어 예전처럼 미용사로 일하지도 못할 가능성이 높아졌다. 일반인끼리의 데이트 폭력이라면 가해자가 신분을 숨기면서 살아갈 수라도 있지만 최종범은 연예인, 그것도 무려 한류스타를 상대로 데이트 폭력을 휘두르고 더 나아가 자살 원인까지 제공했기 때문에 대중에게 자신의 존재가 이미 알려질 대로 알려진 상태라서 자신의 존재를 숨길 수 없다. 그러나 최종범에 대한 대법원의 판결이 솜방망이 처벌이라는 이유로 재심 을 요구하는 서원도 등장했다. 또 검찰이 보유한 구하라와 최종범의 동영상은 삭제해야 한다는 목소리도 높아졌다. 이렇게 여성이 피해자인 동영상을 이용한 범죄는 여성 경찰관이 동영상을 확인하고 동영상의 내용을 서류로 작성하고 그 서류를 결정적 증거로 할 수 있다고 한 다음 동영상 피해 여성과 여성 경찰관 입회하에 가능한 한 빨리 제거할 수 있도록 법 개정이 필요하다는 주장도 나왔다. #1 , #2"
키이스트,,구하라,"2022년
10월 12일","2022년 10월 12일 서울북부지법은 최종범에게 구하라의 유족들에게 위자료 7,800만 원을 지급하라는 판결을 내렸다. 오빠에게는 5,800만 원 아버지에게는 2,000만 원을 지급하라는 판결이다. #"
